Date,Open,High,Low,Close,Adj Close,Volume
2010-08-02,281.917999,293.393005,281.917999,291.924011,275.898499,870764
2010-08-03,292.842010,302.940002,291.190002,301.700989,285.138733,1368043
2010-08-04,301.700989,302.940002,295.045013,296.652008,280.366882,577219
2010-08-05,298.350006,301.884003,296.514008,298.028992,281.668365,721424
2010-08-06,297.890991,300.002014,293.851990,295.871002,279.628845,443094
2010-08-09,296.514008,302.389008,292.015991,301.471008,284.921356,755172
2010-08-10,301.562988,302.847992,296.652008,297.707001,281.364044,366232
2010-08-11,295.596008,308.080994,289.583008,293.484009,277.372864,2474539
2010-08-12,290.088013,296.421997,286.415985,291.510986,275.508209,714679
2010-08-13,291.924011,296.376007,289.261993,291.190002,275.204803,546655
2010-08-16,290.501007,294.953003,287.380005,291.877991,275.855011,299862
2010-08-17,291.006012,294.816010,288.618988,290.041992,274.119781,374026
2010-08-18,292.842010,293.438995,286.875000,289.308014,274.372131,251410
2010-08-19,290.088013,291.372986,287.334015,288.067993,273.196136,190317
2010-08-20,285.497986,288.022003,282.743988,284.717987,270.019043,370694
2010-08-23,287.013000,293.760010,285.957001,290.868011,275.851532,414619
2010-08-24,291.006012,298.992004,291.006012,295.641998,280.379120,834097
2010-08-25,295.503998,297.385986,288.527008,290.868011,275.851532,335854
2010-08-26,292.842010,295.825012,288.803009,294.585999,279.377625,352546
2010-08-27,293.760010,297.339996,289.261993,290.272003,275.286316,302579
2010-08-30,292.015991,299.497009,292.015991,296.421997,281.118774,799973
2010-08-31,296.421997,301.333008,293.438995,300.324005,284.819366,956682
2010-09-01,301.562988,311.661011,301.562988,309.640991,293.655304,1241415
2010-09-02,311.201996,313.359009,305.326996,306.657990,290.826385,600278
2010-09-03,307.071014,313.037994,307.071014,311.569000,295.483795,688862
2010-09-06,314.873993,316.158997,310.558990,315.424988,299.140717,743672
2010-09-07,315.746002,318.729004,313.221008,315.102997,298.835419,497662
2010-09-08,312.119995,324.880005,310.007996,323.273987,306.584473,1187702
2010-09-09,324.971985,328.368011,319.325989,320.886993,304.320770,597186
2010-09-13,324.053986,325.431000,319.096985,320.335999,303.798218,423824
2010-09-14,321.299988,330.020996,320.335999,327.128998,310.240509,1177036
2010-09-15,328.644012,329.195007,324.100006,326.946014,310.066956,517162
2010-09-16,325.431000,330.342010,317.674011,319.188995,302.710449,447157
2010-09-17,319.463989,329.562012,319.463989,328.552002,311.590027,749438
2010-09-20,329.562012,341.863007,329.102997,336.263000,318.902924,1250726
2010-09-21,335.988007,340.578003,333.416992,335.528992,318.206818,853559
2010-09-22,339.660004,340.578003,329.148987,332.498993,315.333282,348828
2010-09-23,333.234009,334.427002,325.200989,326.210999,309.369934,251894
2010-09-24,326.808014,338.696014,324.145996,337.824005,320.383423,2636223
2010-09-27,340.118988,345.306000,335.252991,342.506012,324.823700,929321
2010-09-28,342.414001,345.627014,339.660004,342.183990,324.518311,353464
2010-09-29,344.157990,344.662994,332.316010,333.601013,316.378387,359535
2010-09-30,333.647003,338.696014,328.690002,335.895996,318.554932,253994
2010-10-01,335.988007,338.558014,334.152008,335.208008,317.902405,438169
2010-10-04,336.906006,337.824005,326.990997,329.928986,312.895966,342104
2010-10-05,332.958008,335.070007,322.493011,324.558990,307.803223,530697
2010-10-06,327.726013,330.388000,321.528992,323.364990,306.670807,311972
2010-10-07,325.752014,330.755005,324.053986,325.018005,308.238495,257568
2010-10-08,328.277008,330.204010,320.565002,322.539001,305.887451,553559
2010-10-11,325.890015,326.072998,313.037994,314.553009,298.313721,638219
2010-10-12,313.955994,316.664001,309.458008,311.294006,295.223022,2163846
2010-10-13,313.955994,320.290009,308.769012,319.096985,302.623230,902521
2010-10-14,320.841003,323.135986,314.506989,316.664001,300.315796,507964
2010-10-15,314.873993,319.005005,305.326996,306.841003,290.999939,356382
2010-10-18,306.612000,307.529999,296.559998,300.048004,284.557617,1009570
2010-10-19,302.940002,307.989014,296.559998,300.002014,284.514008,690413
2010-10-20,299.084015,302.572998,293.760010,294.953003,279.725647,1117729
2010-10-21,298.350006,311.201996,296.972992,309.778992,293.786255,790434
2010-10-22,310.283997,313.864014,304.868011,306.061005,290.260162,386840
2010-10-25,310.283997,313.679993,307.989014,309.549011,293.568115,718904
2010-10-26,310.743011,312.119995,301.196014,302.067993,286.473328,262891
2010-10-27,302.022003,302.022003,292.842010,295.596008,280.335419,665537
2010-10-28,300.415009,307.759003,298.350006,303.352997,287.691956,664351
2010-10-29,303.352997,303.858002,294.218994,298.992004,283.556122,307243
2010-11-01,302.480988,307.529999,301.654999,306.750000,290.913635,139052
2010-11-02,307.529999,308.402008,300.691010,302.067993,286.473328,156348
2010-11-03,304.408997,306.153015,300.368988,301.286987,285.732635,194585
2010-11-04,302.940002,304.087006,298.992004,299.635010,284.165985,205751
2010-11-08,303.858002,306.750000,300.737000,301.424988,285.863525,237012
2010-11-09,302.251007,308.080994,302.251007,306.657990,290.826385,369979
2010-11-10,305.005005,317.351990,299.773010,301.242004,285.690002,1861724
2010-11-11,299.268005,300.140015,290.730011,291.419006,276.374084,790327
2010-11-12,288.252014,291.006012,279.071991,280.954010,266.449402,1354779
2010-11-15,281.917999,285.726990,280.449005,284.121002,269.452881,2618548
2010-11-16,286.553986,293.575989,285.497986,287.425995,272.587189,1095261
2010-11-18,291.510986,300.691010,288.480988,298.257996,282.860046,1320857
2010-11-19,301.104004,313.864014,299.313995,301.884003,286.298798,1927480
2010-11-22,307.071014,311.752991,306.612000,309.273987,293.307312,606350
2010-11-23,304.776001,305.510010,293.944000,302.160004,286.560638,942872
2010-11-24,303.123993,309.825012,302.940002,304.454987,288.737061,1020848
2010-11-25,306.750000,311.799011,305.463989,308.309998,292.393127,653752
2010-11-26,310.283997,311.156006,301.104004,306.199005,290.391022,513244
2010-11-29,305.234985,312.119995,305.234985,310.789001,294.744110,304654
2010-11-30,310.191986,332.958008,308.631989,330.846985,313.766571,2441260
2010-12-01,326.348999,327.772003,316.020996,322.539001,305.887451,808724
2010-12-02,323.273987,325.660004,316.158997,317.949005,301.534454,604104
2010-12-03,319.556000,325.752014,314.966003,317.398010,301.011902,447188
2010-12-06,320.381989,322.401001,315.333008,316.847992,300.490234,253003
2010-12-07,316.847992,325.660004,316.847992,316.847992,300.490234,461100
2010-12-08,319.463989,325.431000,316.251007,319.050995,302.579559,368911
2010-12-09,318.545990,319.463989,307.989014,310.834991,294.787750,347711
2010-12-10,308.447998,310.283997,298.350006,303.765991,288.083679,470465
2010-12-13,307.437988,307.437988,295.734009,304.730011,288.997864,635163
2010-12-14,304.821991,309.089996,300.737000,307.667999,291.784180,274568
2010-12-15,307.529999,313.864014,306.704010,311.476990,295.396576,340403
2010-12-16,314.782013,317.627991,312.625000,315.378998,299.097137,321257
2010-12-20,312.119995,313.497009,306.473999,307.622009,291.740540,155267
2010-12-21,309.273987,309.825012,302.940002,305.556000,289.781250,250218
2010-12-22,304.776001,315.791992,304.776001,315.102997,298.835419,327991
2010-12-23,315.057007,319.510010,312.303009,314.597992,298.356476,391409
2010-12-24,311.201996,322.584991,311.201996,319.923004,303.406525,447181
2010-12-27,319.556000,322.677002,313.130005,313.588989,297.399506,286969
2010-12-28,313.955994,318.040985,313.542999,314.139008,297.921143,229610
2010-12-29,316.618011,325.890015,315.838013,324.971985,308.194916,499862
2010-12-30,324.237000,329.377991,322.217987,327.312988,310.415009,333084
2010-12-31,324.420990,330.020996,323.135986,329.010986,312.025330,405654
2011-01-03,329.010986,334.977997,325.431000,329.882996,312.852356,344731
2011-01-04,331.398010,332.085999,324.145996,326.165009,309.326263,556608
2011-01-05,324.880005,326.532990,319.785004,321.208008,304.625244,187823
2011-01-06,322.217987,326.210999,322.217987,324.282990,307.541473,213770
2011-01-07,324.880005,325.660004,307.529999,310.925995,294.874023,390539
2011-01-10,312.579010,315.471008,307.622009,311.063995,295.004944,242774
2011-01-11,311.431000,318.269989,306.979004,311.385010,295.309326,277019
2011-01-12,313.497009,321.942993,308.722992,319.923004,303.406525,325533
2011-01-13,318.500000,324.971985,315.975006,317.674011,301.273682,248781
2011-01-14,319.463989,322.446991,313.130005,314.597992,298.356476,204955
2011-01-17,315.791992,322.217987,311.661011,319.096985,302.623230,364886
2011-01-18,321.253998,322.217987,315.195007,316.251007,299.924133,251026
2011-01-19,314.873993,319.372009,313.450989,315.838013,299.532440,126804
2011-01-20,310.376007,315.333008,310.376007,312.394989,296.267181,220973
2011-01-21,312.119995,312.119995,303.858002,308.998993,293.046539,187614
2011-01-24,309.365997,311.201996,306.061005,306.473999,290.651886,125999
2011-01-25,308.998993,312.348999,305.694000,309.227997,293.263641,311866
2011-01-27,310.513000,312.119995,297.523987,298.946991,283.513428,299064
2011-01-28,298.808990,305.050995,296.054993,300.278015,284.775757,374840
2011-01-31,298.350006,298.350006,286.415985,292.428986,277.331970,295716
2011-02-01,296.514008,300.186005,284.213013,292.428986,277.331970,485348
2011-02-02,282.743988,299.221985,279.300995,296.743011,281.423279,2048306
2011-02-03,291.464996,316.526001,291.464996,311.936005,295.831879,867745
2011-02-04,310.789001,315.102997,303.032013,304.592010,288.866974,533235
2011-02-07,306.979004,315.791992,304.821991,306.612000,290.782776,238204
2011-02-08,308.447998,312.487000,304.087006,305.923004,290.129333,179951
2011-02-09,299.726990,309.089996,296.652008,305.096985,289.345947,544611
2011-02-10,301.104004,303.352997,287.334015,296.559998,281.249664,827778
2011-02-11,293.851990,295.596008,288.298004,293.346985,278.202576,285196
2011-02-14,296.147003,301.609009,289.261993,300.460999,284.949280,327069
2011-02-15,300.460999,305.694000,297.019012,301.791992,286.211578,215900
2011-02-16,301.104004,305.143005,298.303986,301.242004,285.690002,324137
2011-02-17,303.858002,312.074005,300.644989,310.696991,294.656860,432348
2011-02-18,310.513000,313.542999,302.251007,304.914001,289.172394,293779
2011-02-21,302.940002,305.234985,299.910004,304.730011,288.997864,1969861
2011-02-22,298.808990,307.162994,296.743011,303.996002,288.301788,353721
2011-02-23,299.726990,309.365997,298.901001,300.966003,285.428253,336413
2011-02-24,300.186005,308.585999,295.641998,298.670990,283.251740,706915
2011-02-25,302.022003,305.143005,298.119995,302.204987,286.603241,198663
2011-02-28,302.940002,306.153015,297.937012,303.950012,288.258179,303408
2011-03-01,304.408997,312.303009,295.458008,310.145996,294.134216,622319
2011-03-03,307.989014,310.651001,300.691010,303.582001,287.909210,280699
2011-03-04,306.612000,306.612000,298.028992,299.955994,284.470337,275354
2011-03-07,297.432007,299.268005,292.888000,297.385986,282.032990,237040
2011-03-08,298.350006,307.299988,296.697998,306.795990,290.957214,226600
2011-03-09,307.529999,308.907013,303.260986,305.050995,289.302399,151915
2011-03-10,304.592010,304.592010,300.186005,302.664001,287.038544,90122
2011-03-11,302.709991,304.454987,294.678009,296.376007,281.075195,196311
2011-03-14,295.411987,297.294006,293.026001,295.183014,279.943756,268706
2011-03-15,292.566010,294.769989,283.661987,288.434998,273.544159,377612
2011-03-16,287.838989,296.009003,287.838989,294.173004,278.985931,368117
2011-03-17,291.970001,297.845001,290.179993,292.199005,277.113861,430916
2011-03-18,294.402008,297.156006,291.006012,291.832001,276.765778,286314
2011-03-21,292.062012,294.953003,290.363007,291.326996,276.286865,175593
2011-03-22,292.382996,300.093994,292.382996,299.130005,283.687012,255407
2011-03-23,297.615997,304.132996,297.615997,303.307007,287.648346,145582
2011-03-24,303.858002,307.299988,300.186005,305.601990,289.824921,151487
2011-03-25,307.529999,312.761993,304.959991,311.294006,295.223022,250584
2011-03-28,312.394989,321.299988,307.071014,319.279999,302.796722,787441
2011-03-29,317.627991,334.152008,316.709991,330.020996,312.983276,934275
2011-03-30,330.480011,331.811005,325.890015,329.790985,312.765076,327506
2011-03-31,329.010986,330.020996,323.135986,328.184998,311.242004,848063
2011-04-01,326.808014,330.480011,324.100006,326.210999,309.369934,362132
2011-04-04,325.890015,332.316010,324.237000,330.158997,313.114075,208074
2011-04-05,330.938995,333.601013,328.001007,330.433990,313.374878,169000
2011-04-06,330.709015,333.234009,321.942993,324.282990,307.541473,396340
2011-04-07,323.227997,328.277008,317.169006,327.266998,310.371429,739815
2011-04-08,328.919006,335.437012,328.046997,332.362000,315.203308,535098
2011-04-11,331.811005,336.126007,329.700012,332.131989,314.985229,208484
2011-04-13,328.597992,341.908997,324.145996,337.088989,319.686310,568954
2011-04-15,338.282990,345.122009,337.915985,341.634003,323.996674,455264
2011-04-18,340.716003,345.902008,335.252991,337.640015,320.208893,202480
2011-04-19,336.906006,346.269012,335.575012,344.984009,327.173767,465898
2011-04-20,347.003998,354.347992,345.167999,349.252991,331.222351,534108
2011-04-21,348.932007,352.695007,341.128998,345.718994,327.870789,260436
2011-04-25,344.891998,347.829987,342.092987,344.662994,326.869293,162283
2011-04-26,344.709015,351.181000,343.332001,350.355011,332.267395,503428
2011-04-27,351.593994,356.596985,350.170990,353.062988,334.835632,413496
2011-04-28,353.429993,358.019989,350.904999,355.036011,336.706818,305079
2011-04-29,353.889008,355.863007,345.673004,347.738007,329.785553,355557
2011-05-02,347.921997,353.429993,347.003998,352.466003,334.269501,167328
2011-05-03,350.721985,352.971008,341.954987,344.388000,326.608521,273782
2011-05-04,343.332001,345.075989,335.666992,339.292999,321.776520,204245
2011-05-05,329.562012,339.200989,323.502991,328.277008,311.329285,1129479
2011-05-06,327.036987,367.291992,316.938995,321.988007,305.364990,17607278
2011-05-09,323.227997,336.446991,323.135986,334.657013,317.379883,369989
2011-05-10,335.803986,336.906006,332.958008,335.850006,318.511261,181421
2011-05-11,336.079987,337.824005,333.830994,336.308990,318.946533,200492
2011-05-12,334.977997,336.493011,333.234009,335.803986,318.467651,273536
2011-05-13,335.070007,343.332001,333.279999,337.088989,319.686310,226802
2011-05-16,338.558014,344.066010,334.657013,339.889008,322.341797,187116
2011-05-17,339.705994,342.688995,337.962006,340.440002,322.864288,124592
2011-05-18,339.660004,344.157990,338.511993,341.496002,323.865784,212705
2011-05-19,341.770996,344.204010,334.290009,335.757996,318.424042,119183
2011-05-20,336.721985,347.416992,335.666992,343.056000,325.345245,305399
2011-05-23,340.945007,344.755005,335.988007,338.144989,320.687805,185245
2011-05-24,340.118988,342.872986,337.411011,339.200989,321.689240,280995
2011-05-25,335.115997,341.908997,333.647003,338.742004,321.254028,190815
2011-05-26,338.880005,342.872986,335.070007,337.915985,320.470581,183597
2011-05-27,339.109009,343.424011,339.109009,341.725006,324.083038,281174
2011-05-30,341.770996,343.239990,337.088989,341.725006,324.083038,129963
2011-05-31,342.046997,344.479004,338.971008,343.470001,325.737885,162363
2011-06-01,345.167999,352.971008,344.250000,350.170990,332.092926,686749
2011-06-02,347.921997,354.071991,347.003998,349.712006,331.657715,402513
2011-06-03,349.757996,353.109009,346.498993,347.416992,329.481140,85480
2011-06-06,347.003998,351.135010,344.755005,348.794006,330.787048,216332
2011-06-07,347.921997,350.630005,345.580994,346.773987,328.871277,139291
2011-06-08,346.453003,347.691986,340.760986,346.085999,328.218842,232811
2011-06-09,347.003998,348.289001,344.617004,345.627014,327.783569,218402
2011-06-10,345.673004,346.498993,341.588013,343.239990,325.519775,85877
2011-06-13,347.003998,348.609985,343.377991,346.453003,328.566895,200640
2011-06-14,346.453003,349.345001,345.580994,347.278992,329.350189,202750
2011-06-15,347.829987,348.289001,343.928986,344.984009,327.173767,133419
2011-06-16,343.194000,348.289001,338.053009,340.394012,322.820709,91673
2011-06-17,338.742004,350.079010,338.742004,349.161011,331.135071,454789
2011-06-20,347.645996,358.708008,344.157990,357.377014,338.926941,723890
2011-06-21,358.019989,364.904999,355.770996,358.753998,340.232880,534822
2011-06-22,359.535004,362.243011,346.683014,350.446014,332.353790,538546
2011-06-23,348.885986,355.082001,347.921997,350.675995,332.571899,476079
2011-06-24,353.246002,361.095001,352.511993,359.259003,340.711792,866547
2011-06-27,357.101990,366.282013,356.643005,363.390015,344.629517,1225790
2011-06-28,364.674988,371.697998,364.446014,367.291992,348.330017,869221
2011-06-29,368.851990,370.779999,367.200012,368.438995,349.417877,1248287
2011-06-30,368.118011,370.872009,357.743988,362.838989,344.106964,725718
2011-07-01,363.528015,363.528015,350.859009,352.006989,333.834167,323946
2011-07-04,356.781006,356.781006,351.548004,352.649994,334.443970,217743
2011-07-05,354.256012,354.347992,347.233002,350.630005,332.528290,1218539
2011-07-06,351.502014,357.010010,350.675995,351.777008,333.616028,283489
2011-07-07,355.312012,366.282013,353.429993,365.410004,346.545227,1193746
2011-07-08,366.282013,375.875000,363.528015,365.455994,346.588806,804691
2011-07-11,366.282013,366.740997,358.066010,359.213013,340.668152,160626
2011-07-12,355.312012,362.380005,353.613007,355.632996,337.272949,161106
2011-07-13,358.019989,364.537994,354.898987,361.738007,343.062805,541322
2011-07-14,362.609985,366.648987,361.187012,363.710999,344.933868,447013
2011-07-15,367.200012,367.200012,291.006012,360.407013,341.800507,147272
2011-07-18,358.248993,363.436005,358.248993,360.177002,341.582397,543799
2011-07-19,360.589996,367.108002,359.442993,365.179993,346.327087,152537
2011-07-20,367.200012,368.118011,362.058990,362.838989,344.106964,154451
2011-07-21,362.609985,364.446014,359.442993,362.792999,344.063324,299789
2011-07-22,365.364014,378.950012,363.528015,377.252014,357.775909,5525589
2011-07-25,376.838989,402.542999,376.562988,397.493988,376.972809,3634487
2011-07-26,394.739990,397.035004,387.119995,389.369995,369.268311,694621
2011-07-27,390.149994,396.851013,387.901001,394.510010,374.142883,703458
2011-07-28,389.691010,397.815002,388.313995,395.519989,375.100739,493081
2011-07-29,394.648010,403.184998,391.802002,401.165985,380.455292,950724
2011-08-01,406.674011,408.234009,401.257996,404.148987,383.284241,500410
2011-08-02,401.763000,403.735992,392.903992,396.622009,376.145874,136623
2011-08-03,393.270996,396.071014,379.226013,391.756012,371.531097,1427029
2011-08-04,391.067993,393.545990,385.192993,388.681000,368.614807,384030
2011-08-05,376.380005,386.477997,374.544006,381.108002,361.432800,381364
2011-08-08,366.282013,380.419006,360.360992,375.095001,355.730225,518779
2011-08-09,363.343994,377.756989,360.131012,373.717987,354.424316,463586
2011-08-10,378.583008,381.888000,366.602997,373.579987,354.293396,715826
2011-08-11,371.743988,373.350006,362.701996,364.537994,345.718262,263216
2011-08-12,367.658997,368.118011,353.613007,357.377014,338.926941,337914
2011-08-16,359.902008,369.356995,355.907990,363.574005,344.804016,449862
2011-08-17,361.691986,367.933990,352.053009,364.216003,346.365479,343569
2011-08-18,363.987000,369.403015,358.112000,359.626007,342.000458,295742
2011-08-19,357.468994,362.334015,346.591003,352.053009,334.798645,325875
2011-08-22,352.053009,363.528015,350.263000,361.462006,343.746552,193671
2011-08-23,362.931000,371.514008,360.084991,368.669006,350.600250,422969
2011-08-24,367.200012,370.734009,362.701996,364.537994,346.671722,143206
2011-08-25,367.200012,373.350006,360.544006,368.851990,350.774323,278197
2011-08-26,365.455994,374.635986,363.161011,366.052002,348.111572,327551
2011-08-29,371.790009,376.792999,369.587006,371.652008,353.437103,236928
2011-08-30,374.451996,382.255005,369.036011,371.054993,352.869324,333867
2011-09-02,380.052002,382.806000,373.259003,375.140991,356.755035,203532
2011-09-05,371.101013,375.920990,367.428986,372.615997,354.353821,110759
2011-09-06,370.872009,372.570007,359.489014,365.868988,347.937531,260033
2011-09-07,366.464996,372.523987,365.455994,368.944000,350.861816,170390
2011-09-08,371.423004,371.423004,363.987000,366.464996,348.504364,184729
2011-09-09,371.285004,373.626007,362.885010,367.520996,349.508545,335843
2011-09-12,365.272003,365.272003,351.731995,354.347992,336.981140,232157
2011-09-13,358.019989,359.855988,348.839996,349.987000,332.833923,289586
2011-09-14,350.675995,352.511993,341.908997,347.554993,330.521057,338801
2011-09-15,349.069000,358.019989,342.321991,355.358002,337.941620,506477
2011-09-16,359.442993,359.442993,350.859009,354.209991,336.849915,201966
2011-09-19,351.686005,357.928009,348.747986,355.220001,337.810394,178980
2011-09-20,353.980988,360.544006,353.980988,359.442993,341.826416,187050
2011-09-21,362.380005,362.976990,358.019989,360.315002,342.655762,140586
2011-09-22,358.112000,358.112000,338.144989,341.496002,324.759003,318084
2011-09-23,339.338989,350.584015,331.398010,344.112000,327.246857,484243
2011-09-26,344.295990,353.429993,338.466003,349.207001,332.092102,387360
2011-09-27,354.485992,357.101990,350.859009,355.358002,337.941620,126342
2011-09-28,357.101990,357.468994,346.131989,347.691986,330.651367,137104
2011-09-29,346.085999,349.114990,343.928986,345.580994,328.643799,89532
2011-09-30,346.085999,356.367004,341.678986,347.096008,330.084595,300612
2011-10-03,344.066010,350.675995,340.670013,349.345001,332.223389,247757
2011-10-04,347.921997,352.006989,335.895996,339.660004,323.013000,182736
2011-10-05,344.157990,344.157990,335.575012,336.951996,320.437744,166682
2011-10-07,342.459991,345.627014,320.061005,325.705994,309.742950,769964
2011-10-10,323.411011,337.319000,315.562012,333.463013,317.119720,657183
2011-10-11,336.446991,349.023010,336.446991,344.066010,327.203094,434365
2011-10-12,345.993988,346.820007,339.842987,343.377991,326.548828,271520
2011-10-13,346.040009,346.040009,336.126007,339.522003,322.881775,263556
2011-10-14,338.696014,353.338013,338.006989,352.282013,335.016418,296814
2011-10-17,350.446014,354.898987,346.223999,347.967987,330.913788,159318
2011-10-18,345.902008,347.876007,340.990997,343.377991,326.548828,201075
2011-10-19,343.377991,354.347992,341.265991,353.384003,336.064392,336527
2011-10-20,349.390991,359.304993,348.932007,357.928009,340.385712,216079
2011-10-21,358.479004,359.855988,345.627014,346.911987,329.909546,231839
2011-10-24,351.868988,353.384003,346.315002,351.640015,334.405884,168970
2011-10-25,352.511993,360.497986,350.997009,356.459015,338.988739,288259
2011-10-28,364.674988,375.231995,357.101990,359.717987,342.087982,514778
2011-10-31,360.820007,363.252014,356.596985,359.304993,341.695221,213594
2011-11-01,357.928009,363.161011,356.230011,362.334015,344.575806,127726
2011-11-02,358.157990,362.609985,351.686005,352.786987,335.496643,283253
2011-11-03,352.511993,361.462006,351.226990,360.360992,342.699432,293331
2011-11-04,357.101990,367.751007,354.485992,365.317993,347.413544,1270930
2011-11-08,364.399994,369.036011,362.471985,364.674988,346.802032,369235
2011-11-09,364.399994,369.494995,361.233002,362.792999,345.012299,398891
2011-11-11,358.891998,366.097992,357.148010,363.069000,345.274750,216098
2011-11-14,365.364014,373.075012,365.364014,372.065002,353.829865,706812
2011-11-15,371.743988,375.140991,367.520996,368.531006,350.469025,351759
2011-11-16,371.790009,378.445007,362.838989,368.209991,350.163757,823495
2011-11-17,368.118011,375.095001,361.233002,363.252014,345.448730,249052
2011-11-18,359.855988,368.851990,358.984009,365.042999,347.151978,833523
2011-11-21,352.511993,363.023010,348.839996,356.643005,339.163666,986066
2011-11-22,353.429993,356.781006,342.459991,347.783997,330.738892,339243
2011-11-23,343.790985,343.790985,325.843994,334.932007,318.516815,1032974
2011-11-24,335.208008,352.420013,333.234009,347.141998,330.128326,549811
2011-11-25,344.709015,350.997009,340.118988,344.157990,327.290588,374490
2011-11-28,346.683014,358.479004,346.683014,356.367004,338.901215,289213
2011-11-29,358.066010,360.222992,337.778015,342.826996,326.024811,449373
2011-11-30,344.479004,357.561005,337.135010,353.704987,336.369720,1013557
2011-12-01,357.973999,363.069000,344.250000,347.876007,330.826324,1583742
2011-12-02,349.299011,360.773987,342.046997,358.157990,340.604401,488677
2011-12-05,359.304993,365.364014,354.118011,358.295013,340.734741,481767
2011-12-07,358.019989,358.019989,345.075989,346.360992,329.385590,413381
2011-12-08,345.167999,345.489014,334.381012,336.997986,320.481476,435197
2011-12-09,335.070007,335.895996,322.815002,329.286011,313.147461,575895
2011-12-12,329.562012,333.141998,312.854004,314.139008,298.742798,709433
2011-12-13,312.579010,321.988007,309.458008,317.994995,302.409882,422953
2011-12-14,318.454010,324.513000,313.955994,320.243988,304.548584,580654
2011-12-15,311.201996,314.184998,304.776001,309.365997,294.203766,496104
2011-12-16,309.595001,323.595001,302.342987,308.722992,293.592255,557256
2011-12-19,306.612000,315.286987,295.091003,308.815002,293.679749,619464
2011-12-20,312.119995,312.119995,293.300995,296.376007,281.850403,481796
2011-12-21,304.776001,316.251007,300.506989,313.497009,298.132294,400521
2011-12-22,311.201996,313.955994,297.065002,307.942993,292.850494,532023
2011-12-23,307.575989,310.053986,301.149994,303.352997,288.485413,301119
2011-12-26,306.566010,317.627991,305.786011,316.433990,300.925323,460655
2011-12-27,318.545990,318.867004,312.303009,314.920013,299.485535,226156
2011-12-28,316.526001,317.444000,312.165985,315.333008,299.878357,180982
2011-12-29,313.312988,321.528992,308.769012,313.130005,297.783325,263959
2011-12-30,313.130005,317.811005,309.687012,314.782013,299.354340,209384
2012-01-02,317.627991,320.015015,313.864014,316.618011,301.100311,129056
2012-01-03,320.061005,330.388000,316.709991,328.597992,312.493195,228355
2012-01-04,326.990997,327.083008,317.856995,318.912994,303.282837,135742
2012-01-05,319.739014,320.381989,314.002014,316.113007,300.620056,158570
2012-01-06,314.782013,314.782013,301.104004,303.123993,288.267670,353696
2012-01-07,null,null,null,null,null,null
2012-01-09,302.940002,302.940002,294.265015,294.862000,280.410583,355248
2012-01-10,297.247986,305.694000,295.136993,303.536987,288.660431,373832
2012-01-11,306.153015,306.153015,297.019012,298.855011,284.207916,323982
2012-01-12,301.104004,302.894012,297.845001,299.313995,284.644409,197893
2012-01-13,302.389008,310.696991,301.562988,307.117004,292.064972,530191
2012-01-16,307.622009,314.644012,307.622009,311.981995,296.691589,277648
2012-01-17,315.791992,318.912994,312.946014,316.342987,300.838806,232185
2012-01-18,318.545990,322.769012,315.333008,316.618011,301.100311,125937
2012-01-19,312.119995,316.066986,308.447998,314.002014,298.612579,360848
2012-01-20,314.415009,318.867004,309.916992,313.910004,298.525055,195921
2012-01-23,314.873993,325.385010,313.635010,323.411011,307.560455,256634
2012-01-24,325.063995,331.351990,324.237000,326.578003,310.572144,297921
2012-01-25,329.377991,333.601013,325.385010,329.928986,313.758911,174340
2012-01-27,330.984985,345.122009,330.295990,344.112000,327.246857,431281
2012-01-30,343.239990,343.377991,326.716003,328.506012,312.405670,151960
2012-01-31,329.608002,339.200989,325.523010,334.977997,318.560486,682173
2012-02-01,330.571991,335.070007,327.588013,331.489990,315.243439,289867
2012-02-02,335.988007,363.069000,328.919006,354.302002,336.937439,3420832
2012-02-03,360.773987,368.026001,355.036011,356.734985,339.251129,1341752
2012-02-06,361.691986,363.528015,353.889008,356.643005,339.163666,679572
2012-02-07,357.101990,358.019989,344.250000,347.876007,330.826324,353589
2012-02-08,337.824005,338.558014,323.135986,324.971985,309.044922,2072985
2012-02-09,324.971985,324.971985,316.020996,321.299988,305.552856,2165539
2012-02-10,323.044006,328.046997,319.463989,321.208008,305.465393,1202768
2012-02-13,322.677002,323.869995,315.424988,319.005005,303.370331,766635
2012-02-14,319.830994,319.830994,313.221008,314.368988,298.961578,524326
2012-02-15,318.545990,324.145996,315.515991,321.023987,305.290405,947450
2012-02-16,324.053986,327.404999,317.765991,321.528992,305.770599,904652
2012-02-17,325.431000,326.808014,319.463989,320.886993,305.160126,757092
2012-02-21,322.217987,331.398010,318.178986,329.837006,313.671417,857780
2012-02-22,332.316010,333.141998,313.312988,318.867004,303.239044,947992
2012-02-23,313.037994,315.378998,306.612000,310.605011,295.382019,612977
2012-02-24,318.545990,318.545990,310.329987,314.230988,298.830261,504034
2012-02-27,318.087006,318.545990,310.283997,312.854004,297.520782,390792
2012-02-28,316.709991,320.841003,312.119995,315.240997,299.790802,307807
2012-02-29,315.791992,322.815002,315.791992,320.610992,304.897583,418018
2012-03-01,320.748993,321.299988,315.884003,317.627991,302.060791,192548
2012-03-02,319.510010,322.677002,316.066986,321.483002,305.726868,329611
2012-03-03,null,null,null,null,null,null
2012-03-05,318.132996,325.523010,315.884003,320.105988,304.417328,352608
2012-03-06,318.316010,322.171997,307.529999,308.402008,293.286987,411316
